,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
43,194.90084109306335,16.88888743310519,7.319768905639648,0.10050113355445744,30,50,"{'C': 30, 'gamma': 50}",0.9119311193111931,0.9175891758917589,0.921998031496063,0.921013779527559,0.9151082677165354,0.9175278023816553,0.0037233492157181455,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
44,195.5526294708252,16.833634808849737,7.335441017150879,0.05945916187629861,30,100,"{'C': 30, 'gamma': 100}",0.9119311193111931,0.9175891758917589,0.921998031496063,0.921013779527559,0.9151082677165354,0.9175278023816553,0.0037233492157181455,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
45,14.724570608139038,0.34543636999015764,1.8207746028900147,0.03431903942638946,50,0.001,"{'C': 50, 'gamma': 0.001}",0.847970479704797,0.8563345633456334,0.8499015748031497,0.8511318897637795,0.8558070866141733,0.8522291113079421,0.003299004760427899,58,0.8611059851141047,0.8704558036538107,0.8696026571534013,0.8670193135687047,0.8703407553204576,0.8677049029620958,0.003525121070892239
46,13.979850625991821,0.29343561768897397,1.2817874908447267,0.039220869921597255,50,0.01,"{'C': 50, 'gamma': 0.01}",0.8811808118081181,0.8856088560885609,0.8877952755905512,0.8885334645669292,0.8885334645669292,0.886330085621494,0.0027890699596885902,51,0.947837854462693,0.9498677492772344,0.9474105055972444,0.945811292901956,0.9479025710419485,0.9477659946562152,0.0012952544805600584
47,45.17205948829651,6.7903790409201905,1.8438989639282226,0.14486602656052255,50,0.05,"{'C': 50, 'gamma': 0.05}",0.9079950799507995,0.9138991389913899,0.9151082677165354,0.9202755905511811,0.9158464566929134,0.9146245448282649,0.003953242853241736,47,0.994894506981608,0.9937257796641447,0.9942182310247263,0.9937261655800221,0.9938491819411982,0.9940827730383399,0.00044417087026062645
48,66.24648022651672,4.358321817948801,3.158966827392578,0.7642638880045873,50,0.1,"{'C': 50, 'gamma': 0.1}",0.9143911439114392,0.9193111931119311,0.9202755905511811,0.9271653543307087,0.9165846456692913,0.9195453203424859,0.004335469004892089,1,0.9994463923233069,0.9991388325029218,0.9994464263747078,0.9992619018329438,0.9994464263747078,0.9993479958817175,0.00012666529744296165
49,97.27582130432128,7.875021692438127,4.844276428222656,0.3602158733923169,50,0.5,"{'C': 50, 'gamma': 0.5}",0.9126691266912669,0.9202952029520295,0.921013779527559,0.921505905511811,0.9165846456692913,0.9184135419742151,0.0033529456464124964,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
50,194.08464260101317,14.223181263648893,7.19658637046814,0.3479208259701667,50,10,"{'C': 50, 'gamma': 10}",0.9119311193111931,0.9175891758917589,0.921998031496063,0.921013779527559,0.9151082677165354,0.9175278023816553,0.0037233492157181455,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
51,204.23350548744202,20.01707602577127,7.490534162521362,0.17128256109939943,50,30,"{'C': 50, 'gamma': 30}",0.9119311193111931,0.9175891758917589,0.921998031496063,0.921013779527559,0.9151082677165354,0.9175278023816553,0.0037233492157181455,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
52,221.14155950546265,16.574893401289877,8.33601508140564,0.45479295490238886,50,50,"{'C': 50, 'gamma': 50}",0.9119311193111931,0.9175891758917589,0.921998031496063,0.921013779527559,0.9151082677165354,0.9175278023816553,0.0037233492157181455,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
