,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
65,227.53181381225585,0.9386043703073988,0.6751938343048096,0.17361179431057067,50,25,30,80,"{'max_depth': 50, 'max_features': 25, 'min_samples_leaf': 30, 'n_estimators': 80}",0.49491525423728816,0.48484848484848486,0.4563445867287544,0.5058548009367682,0.5172004744958482,0.49183302361858416,0.020773171131309456,5
66,111.4157042980194,1.063746367821506,0.3582547664642334,0.09587611729826268,50,25,150,50,"{'max_depth': 50, 'max_features': 25, 'min_samples_leaf': 150, 'n_estimators': 50}",0.41813602015113355,0.41919191919191917,0.3922558922558923,0.42545771578029645,0.448,0.42060806616423285,0.017808123593258857,53
67,305.1797167301178,1.7208975704303324,0.7879605293273926,0.09354971476713493,50,25,150,140,"{'max_depth': 50, 'max_features': 25, 'min_samples_leaf': 150, 'n_estimators': 140}",0.4229808492922565,0.436917866215072,0.38969957081545065,0.4380610412926391,0.43607705779334505,0.42474710323786036,0.018357783934116103,43
68,174.02138404846193,0.5423385159357619,0.4637290954589844,0.009735861381392175,50,25,150,80,"{'max_depth': 50, 'max_features': 25, 'min_samples_leaf': 150, 'n_estimators': 80}",0.4267782426778242,0.4246461282264779,0.38127659574468087,0.43845462713387245,0.43777581641659313,0.42178677332624326,0.021011554005768214,48
69,90.4563805103302,1.735395434583316,0.3096321105957031,0.08455984953963816,50,25,300,50,"{'max_depth': 50, 'max_features': 25, 'min_samples_leaf': 300, 'n_estimators': 50}",0.39024390243902435,0.39445300462249616,0.36093749999999997,0.407051282051282,0.41290322580645167,0.3931175001494305,0.018061352605019544,67
70,253.8633108139038,1.165063509986059,0.781355333328247,0.09565347088990458,50,25,300,140,"{'max_depth': 50, 'max_features': 25, 'min_samples_leaf': 300, 'n_estimators': 140}",0.39481707317073167,0.39061317183951555,0.35725190839694654,0.4022708840227088,0.40672538030424343,0.39033612458507577,0.017467838579927914,72
71,145.83922457695007,1.5047900952026796,0.4659311771392822,0.14617460378729327,50,25,300,80,"{'max_depth': 50, 'max_features': 25, 'min_samples_leaf': 300, 'n_estimators': 80}",0.3906485671191554,0.39784946236559143,0.3580719204284621,0.40890354492992576,0.41104792851340377,0.3933040233075096,0.019115587505753692,66
72,280.19489912986757,1.2267613609347494,0.39728312492370604,0.07895607213078841,50,50,30,50,"{'max_depth': 50, 'max_features': 50, 'min_samples_leaf': 30, 'n_estimators': 50}",0.4832962138084632,0.4879171461449943,0.4457547169811321,0.4976076555023922,0.49584816132858833,0.4820848979771132,0.018897475238436417,25
73,664.3481301307678,5.43760143509505,0.23957061767578125,0.06428480137863672,50,50,30,140,"{'max_depth': 50, 'max_features': 50, 'min_samples_leaf': 30, 'n_estimators': 140}",0.4932432432432432,0.4947976878612717,0.4515366430260047,0.49764150943396224,0.5023923444976076,0.48792280927717835,0.0184563861226354,17
74,438.6030495643616,2.907861175611416,0.4275042057037354,0.09461362167927682,50,50,30,80,"{'max_depth': 50, 'max_features': 50, 'min_samples_leaf': 30, 'n_estimators': 80}",0.4874715261958997,0.49600000000000005,0.4481132075471698,0.49941107184923433,0.49012775842044126,0.4842250323393459,0.01853940390234787,23
75,214.6406505584717,1.4771144644126637,0.32443060874938967,0.09805270411434615,50,50,150,50,"{'max_depth': 50, 'max_features': 50, 'min_samples_leaf': 150, 'n_estimators': 50}",0.42253521126760557,0.41447368421052627,0.3861720067453626,0.4300884955752213,0.41156462585034015,0.4129677464094232,0.014878446171076332,61
76,531.4739696502686,2.129401069027015,0.3848738193511963,0.06339678376308977,50,50,150,140,"{'max_depth': 50, 'max_features': 50, 'min_samples_leaf': 150, 'n_estimators': 140}",0.4168067226890757,0.41050903119868637,0.3888419273034658,0.435626102292769,0.4241379310344828,0.4151845025710304,0.01559696996627328,58
77,345.6106758117676,1.989385781155361,0.4858860015869141,0.1021783282870642,50,50,150,80,"{'max_depth': 50, 'max_features': 50, 'min_samples_leaf': 150, 'n_estimators': 80}",0.41903171953255425,0.4135090609555189,0.3850085178875639,0.4312333629103815,0.41888412017167387,0.41353389741576263,0.015399468009819013,59
78,179.41257495880126,2.775101420154936,0.26999244689941404,0.08097578416567638,50,50,300,50,"{'max_depth': 50, 'max_features': 50, 'min_samples_leaf': 300, 'n_estimators': 50}",0.3754674644727001,0.3731563421828909,0.35762584522915103,0.38785046728971967,0.380952380952381,0.3750105449977578,0.010059760918579599,75
79,357.74789438247683,4.055587046984083,0.1150820255279541,0.027667673982747196,50,50,300,140,"{'max_depth': 50, 'max_features': 50, 'min_samples_leaf': 300, 'n_estimators': 140}",0.3850746268656716,0.3799551234106208,0.3493516399694889,0.39434406912804404,0.37303370786516854,0.37635269190596415,0.015183779214090806,73
80,221.106867313385,0.9246015329105773,0.2784580230712891,0.07932542739077734,50,50,300,80,"{'max_depth': 50, 'max_features': 50, 'min_samples_leaf': 300, 'n_estimators': 80}",0.3839758125472411,0.3776119402985075,0.34662576687116564,0.39905734485467403,0.36649214659685864,0.37475350994063883,0.017568197976382673,76
