,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
42,95.5267261505127,0.7235791047459852,0.28820509910583497,0.0901068498406403,30,25,300,50,"{'max_depth': 30, 'max_features': 25, 'min_samples_leaf': 300, 'n_estimators': 50}",0.7559523809523809,0.7582089552238805,0.6925373134328359,0.755223880597015,0.7432835820895523,0.7410426899484049,0.024801957745963887,12,0.8052238805970149,0.8038777032065623,0.7956748695003728,0.8008948545861297,0.8008948545861297,0.8013132324952419,0.0032866668835370566
43,266.9596381664276,1.74257141750408,0.7861588954925537,0.0918883974477475,30,25,300,140,"{'max_depth': 30, 'max_features': 25, 'min_samples_leaf': 300, 'n_estimators': 140}",0.7767857142857143,0.764179104477612,0.6955223880597015,0.7582089552238805,0.755223880597015,0.7499866462323332,0.028216902520451594,3,0.8067164179104478,0.7971662938105891,0.8023862788963461,0.7979120059656972,0.8038777032065623,0.8016117399579284,0.0036122641119493613
44,151.86351385116578,1.7160273882917854,0.5035581588745117,0.030288968222022566,30,25,300,80,"{'max_depth': 30, 'max_features': 25, 'min_samples_leaf': 300, 'n_estimators': 80}",0.7708333333333334,0.7582089552238805,0.7164179104477612,0.746268656716418,0.7611940298507462,0.7505865699061037,0.018797446131512397,2,0.8029850746268656,0.7941834451901566,0.8061148396718867,0.8046234153616704,0.8076062639821029,0.8031026077665364,0.0047166638888912335
45,294.1879929542541,3.0107247265110133,0.3930799961090088,0.11463173427237729,30,50,30,50,"{'max_depth': 30, 'max_features': 50, 'min_samples_leaf': 30, 'n_estimators': 50}",0.6547619047619048,0.6179104477611941,0.582089552238806,0.6238805970149254,0.6238805970149254,0.6205079912065357,0.02314785930605169,72,0.8932835820895523,0.883668903803132,0.8799403430275914,0.8881431767337807,0.87248322147651,0.8835038454261133,0.007090085895659946
46,811.2919032096863,4.531093324638519,0.9835004806518555,0.09616491448873091,30,50,30,140,"{'max_depth': 30, 'max_features': 50, 'min_samples_leaf': 30, 'n_estimators': 140}",0.6547619047619048,0.6417910447761194,0.5791044776119403,0.6328358208955224,0.6268656716417911,0.6270745090748264,0.025758801505075975,68,0.8985074626865671,0.8873974645786726,0.8859060402684564,0.8859060402684564,0.8888888888888888,0.8893211793382083,0.004724440813396946
47,467.2688788414001,6.465653014529955,0.5387814521789551,0.09208953578661484,30,50,30,80,"{'max_depth': 30, 'max_features': 50, 'min_samples_leaf': 30, 'n_estimators': 80}",0.6607142857142857,0.6358208955223881,0.573134328358209,0.6328358208955224,0.6298507462686567,0.6264745854010559,0.028833748255269222,69,0.8835820895522388,0.8888888888888888,0.8844146159582401,0.8963460104399702,0.8821774794929157,0.8870818168664508,0.005147919364053227
48,224.5365499973297,2.9438000657973236,0.2403714179992676,0.005495642517257743,30,50,150,50,"{'max_depth': 30, 'max_features': 50, 'min_samples_leaf': 150, 'n_estimators': 50}",0.7321428571428571,0.7373134328358208,0.6776119402985075,0.7313432835820896,0.7253731343283583,0.7207580501893921,0.021901850187363615,48,0.8119402985074626,0.8038777032065623,0.814317673378076,0.8232662192393736,0.8165548098434005,0.813991340834975,0.006311793349125387
49,621.8331835269928,4.680285147936937,0.8187821865081787,0.10464646259745942,30,50,150,140,"{'max_depth': 30, 'max_features': 50, 'min_samples_leaf': 150, 'n_estimators': 140}",0.7529761904761905,0.7522388059701492,0.6865671641791045,0.7223880597014926,0.7373134328358208,0.7302989626431651,0.024575697808912538,37,0.823134328358209,0.8068605518269948,0.8098434004474273,0.819537658463833,0.8053691275167785,0.8129490133226485,0.007089707338316522
50,358.46811442375184,2.25045580895178,0.4855449676513672,0.1388062169899218,30,50,150,80,"{'max_depth': 30, 'max_features': 50, 'min_samples_leaf': 150, 'n_estimators': 80}",0.75,0.7522388059701492,0.6835820895522388,0.7343283582089553,0.7253731343283583,0.7291065340554388,0.024840414079304166,40,0.817910447761194,0.8068605518269948,0.8180462341536167,0.8202833706189411,0.8158090976882924,0.8157819404098078,0.004680007593886487
51,186.26581716537476,1.6938154718046803,0.36045660972595217,0.11015669287251062,30,50,300,50,"{'max_depth': 30, 'max_features': 50, 'min_samples_leaf': 300, 'n_estimators': 50}",0.7559523809523809,0.7582089552238805,0.6805970149253732,0.746268656716418,0.755223880597015,0.7392518214388711,0.02960647387341868,14,0.8037313432835821,0.7882177479492916,0.7979120059656972,0.7994034302759135,0.8031319910514542,0.7984793037051877,0.005580444112262875
